identifierID,daylength_1,daylength_2,daylength_3,daylength_4,daylength_5,daylength_6,daylength_7,daylength_8,daylength_9,daylength_10,daylength_11,daylength_12,prec_1,prec_2,prec_3,prec_4,prec_5,prec_6,prec_7,prec_8,prec_9,prec_10,prec_11,prec_12,rad_1,rad_2,rad_3,rad_4,rad_5,rad_6,rad_7,rad_8,rad_9,rad_10,rad_11,rad_12,snow_melt_1,snow_melt_2,snow_melt_3,snow_melt_4,snow_melt_5,snow_melt_6,snow_melt_7,snow_melt_8,snow_melt_9,snow_melt_10,snow_melt_11,snow_melt_12,tmax_1,tmax_2,tmax_3,tmax_4,tmax_5,tmax_6,tmax_7,tmax_8,tmax_9,tmax_10,tmax_11,tmax_12,tmin_1,tmin_2,tmin_3,tmin_4,tmin_5,tmin_6,tmin_7,tmin_8,tmin_9,tmin_10,tmin_11,tmin_12,vp_1,vp_2,vp_3,vp_4,vp_5,vp_6,vp_7,vp_8,vp_9,vp_10,vp_11,vp_12
BIEN_1,37179.87121975807,39472.457310267855,42553.393523185485,45826.56002604167,48573.52268145161,49985.27942708333,49287.0191532258,46912.41267641129,43752.96002604167,40468.645161290326,37762.559895833336,36410.6328125,76.57142857142857,89.04761904761905,99.04761904761905,63.23809523809524,75.47619047619048,188.1904761904762,181.33333333333334,202.14285714285714,147.52380952380952,68.14285714285714,50.57142857142857,76.57142857142857,291.1852532077678,337.95918362156874,397.1883257911319,432.3149206978934,429.21290226246356,363.626666211325,365.05069117392264,351.71981594712685,351.6190480065724,349.96006210022443,301.5923812139602,267.4089091662804,0,0,0,0,0,0,0,0,0,0,0,0,26.261904761904763,27.452380952380953,29.166666666666668,31.523809523809526,34.04761904761905,35.54761904761905,35.45238095238095,35.095238095238095,33.69047619047619,31.976190476190474,28.88095238095238,26.523809523809526,-4.166666666666667,-2.761904761904762,0.42857142857142855,4.904761904761905,10.761904761904763,17.357142857142858,19.738095238095237,19.952380952380953,16.166666666666668,6.309523809523809,0.4523809523809524,-1.9523809523809523,966.8202764976959,1062.517006802721,1255.3609831029187,1507.8095238095239,1813.6405529953918,2336.5079365079364,2639.1397849462364,2694.0706605222736,2462.285714285714,1852.4116743471582,1316.888888888889,1106.42089093702
BIEN_10,37179.87121975807,39472.457310267855,42553.393523185485,45826.56002604167,48573.52268145161,49985.27942708333,49287.0191532258,46912.41267641129,43752.96002604167,40468.645161290326,37762.559895833336,36410.6328125,76.57142857142857,89.04761904761905,99.04761904761905,63.23809523809524,75.47619047619048,188.1904761904762,181.33333333333334,202.14285714285714,147.52380952380952,68.14285714285714,50.57142857142857,76.57142857142857,291.1852532077678,337.95918362156874,397.1883257911319,432.3149206978934,429.21290226246356,363.626666211325,365.05069117392264,351.71981594712685,351.6190480065724,349.96006210022443,301.5923812139602,267.4089091662804,0,0,0,0,0,0,0,0,0,0,0,0,26.261904761904763,27.452380952380953,29.166666666666668,31.523809523809526,34.04761904761905,35.54761904761905,35.45238095238095,35.095238095238095,33.69047619047619,31.976190476190474,28.88095238095238,26.523809523809526,-4.166666666666667,-2.761904761904762,0.42857142857142855,4.904761904761905,10.761904761904763,17.357142857142858,19.738095238095237,19.952380952380953,16.166666666666668,6.309523809523809,0.4523809523809524,-1.9523809523809523,966.8202764976959,1062.517006802721,1255.3609831029187,1507.8095238095239,1813.6405529953918,2336.5079365079364,2639.1397849462364,2694.0706605222736,2462.285714285714,1852.4116743471582,1316.888888888889,1106.42089093702
BIEN_11,36243.40650201613,38904.68568638393,42441.9097782258,46229.75989583333,49409.651713709674,51033.600390625,50256.92893145161,47514.42578125,43833.6,40022.70980342742,36910.079817708334,35351.53515625,79.33333333333333,92.76190476190476,103.52380952380952,94.42857142857143,95.19047619047619,142.04761904761904,169.66666666666666,173.71428571428572,178.04761904761904,134.47619047619048,79.33333333333333,92.28571428571429,258.4282644098988,311.2816327477799,371.80952389742004,406.47619048830063,400.8700461790492,372.68317479935905,364.25437821770595,357.5889397312053,347.01206402854314,325.15637461344403,271.9339683774918,234.8829491903888,0,0,0,0,0,0,0,0,0,0,0,0,22.785714285714285,23.357142857142858,26.666666666666668,28.88095238095238,32.19047619047619,34.666666666666664,35.5,34.833333333333336,32.45238095238095,29.476190476190474,26.071428571428573,23.38095238095238,-6.285714285714286,-4.023809523809524,-1.619047619047619,3.4047619047619047,8.714285714285714,15.476190476190476,18.952380952380953,18.166666666666668,13.142857142857142,4.428571428571429,-0.8095238095238095,-3.9523809523809526,793.9170506912443,828.0272108843537,1057.3886328725039,1403.2380952380952,1853.5176651305683,2422.3492063492063,2718.7096774193546,2672.0122887864823,2275.1746031746034,1607.8648233486942,1101.3333333333333,896.2826420890938
BIEN_12,36243.40650201613,38904.68568638393,42441.9097782258,46229.75989583333,49409.651713709674,51033.600390625,50256.92893145161,47514.42578125,43833.6,40022.70980342742,36910.079817708334,35351.53515625,79.33333333333333,92.76190476190476,103.52380952380952,94.42857142857143,95.19047619047619,142.04761904761904,169.66666666666666,173.71428571428572,178.04761904761904,134.47619047619048,79.33333333333333,92.28571428571429,258.4282644098988,311.2816327477799,371.80952389742004,406.47619048830063,400.8700461790492,372.68317479935905,364.25437821770595,357.5889397312053,347.01206402854314,325.15637461344403,271.9339683774918,234.8829491903888,0,0,0,0,0,0,0,0,0,0,0,0,22.785714285714285,23.357142857142858,26.666666666666668,28.88095238095238,32.19047619047619,34.666666666666664,35.5,34.833333333333336,32.45238095238095,29.476190476190474,26.071428571428573,23.38095238095238,-6.285714285714286,-4.023809523809524,-1.619047619047619,3.4047619047619047,8.714285714285714,15.476190476190476,18.952380952380953,18.166666666666668,13.142857142857142,4.428571428571429,-0.8095238095238095,-3.9523809523809526,793.9170506912443,828.0272108843537,1057.3886328725039,1403.2380952380952,1853.5176651305683,2422.3492063492063,2718.7096774193546,2672.0122887864823,2275.1746031746034,1607.8648233486942,1101.3333333333333,896.2826420890938
BIEN_13,36243.40650201613,38904.68568638393,42441.9097782258,46229.75989583333,49409.651713709674,51033.600390625,50256.92893145161,47514.42578125,43833.6,40022.70980342742,36910.079817708334,35351.53515625,79.33333333333333,92.76190476190476,103.52380952380952,94.42857142857143,95.19047619047619,142.04761904761904,169.66666666666666,173.71428571428572,178.04761904761904,134.47619047619048,79.33333333333333,92.28571428571429,258.4282644098988,311.2816327477799,371.80952389742004,406.47619048830063,400.8700461790492,372.68317479935905,364.25437821770595,357.5889397312053,347.01206402854314,325.15637461344403,271.9339683774918,234.8829491903888,0,0,0,0,0,0,0,0,0,0,0,0,22.785714285714285,23.357142857142858,26.666666666666668,28.88095238095238,32.19047619047619,34.666666666666664,35.5,34.833333333333336,32.45238095238095,29.476190476190474,26.071428571428573,23.38095238095238,-6.285714285714286,-4.023809523809524,-1.619047619047619,3.4047619047619047,8.714285714285714,15.476190476190476,18.952380952380953,18.166666666666668,13.142857142857142,4.428571428571429,-0.8095238095238095,-3.9523809523809526,793.9170506912443,828.0272108843537,1057.3886328725039,1403.2380952380952,1853.5176651305683,2422.3492063492063,2718.7096774193546,2672.0122887864823,2275.1746031746034,1607.8648233486942,1101.3333333333333,896.2826420890938
BIEN_14,36243.40650201613,38904.68568638393,42441.9097782258,46229.75989583333,49409.651713709674,51033.600390625,50256.92893145161,47514.42578125,43833.6,40022.70980342742,36910.079817708334,35351.53515625,79.33333333333333,92.76190476190476,103.52380952380952,94.42857142857143,95.19047619047619,142.04761904761904,169.66666666666666,173.71428571428572,178.04761904761904,134.47619047619048,79.33333333333333,92.28571428571429,258.4282644098988,311.2816327477799,371.80952389742004,406.47619048830063,400.8700461790492,372.68317479935905,364.25437821770595,357.5889397312053,347.01206402854314,325.15637461344403,271.9339683774918,234.8829491903888,0,0,0,0,0,0,0,0,0,0,0,0,22.785714285714285,23.357142857142858,26.666666666666668,28.88095238095238,32.19047619047619,34.666666666666664,35.5,34.833333333333336,32.45238095238095,29.476190476190474,26.071428571428573,23.38095238095238,-6.285714285714286,-4.023809523809524,-1.619047619047619,3.4047619047619047,8.714285714285714,15.476190476190476,18.952380952380953,18.166666666666668,13.142857142857142,4.428571428571429,-0.8095238095238095,-3.9523809523809526,793.9170506912443,828.0272108843537,1057.3886328725039,1403.2380952380952,1853.5176651305683,2422.3492063492063,2718.7096774193546,2672.0122887864823,2275.1746031746034,1607.8648233486942,1101.3333333333333,896.2826420890938
BIEN_15,36243.40650201613,38904.68568638393,42441.9097782258,46229.75989583333,49409.651713709674,51033.600390625,50256.92893145161,47514.42578125,43833.6,40022.70980342742,36910.079817708334,35351.53515625,79.33333333333333,92.76190476190476,103.52380952380952,94.42857142857143,95.19047619047619,142.04761904761904,169.66666666666666,173.71428571428572,178.04761904761904,134.47619047619048,79.33333333333333,92.28571428571429,258.4282644098988,311.2816327477799,371.80952389742004,406.47619048830063,400.8700461790492,372.68317479935905,364.25437821770595,357.5889397312053,347.01206402854314,325.15637461344403,271.9339683774918,234.8829491903888,0,0,0,0,0,0,0,0,0,0,0,0,22.785714285714285,23.357142857142858,26.666666666666668,28.88095238095238,32.19047619047619,34.666666666666664,35.5,34.833333333333336,32.45238095238095,29.476190476190474,26.071428571428573,23.38095238095238,-6.285714285714286,-4.023809523809524,-1.619047619047619,3.4047619047619047,8.714285714285714,15.476190476190476,18.952380952380953,18.166666666666668,13.142857142857142,4.428571428571429,-0.8095238095238095,-3.9523809523809526,793.9170506912443,828.0272108843537,1057.3886328725039,1403.2380952380952,1853.5176651305683,2422.3492063492063,2718.7096774193546,2672.0122887864823,2275.1746031746034,1607.8648233486942,1101.3333333333333,896.2826420890938
BIEN_16,35630.245463709674,38509.71428571428,42375.01927923387,46506.239973958334,49978.21950604839,51701.75963541667,50870.08996975807,47871.17426915323,43891.2,39777.44518649193,36345.599869791666,34671.48424899193,173,129.42857142857142,150.1904761904762,143.8095238095238,146.85714285714286,163.0952380952381,169.42857142857142,119.0952380952381,139.95238095238096,96.95238095238095,141.52380952380952,161.8095238095238,274.9198164815361,333.95374126823583,391.6485412644534,413.08444453648156,405.05806517710886,385.4019049023825,379.37450085477343,389.78556038523965,371.91111068725587,339.50967725996964,270.4761909727066,233.24608365951045,362.4761904761905,500.3809523809524,340.57142857142856,25.904761904761905,0,0,0,0,0,0,24.571428571428573,107.61904761904762,16.023809523809526,17.023809523809526,21.428571428571427,25.857142857142858,27.38095238095238,29.261904761904763,30,29.69047619047619,28.142857142857142,24.476190476190474,20.38095238095238,16.238095238095237,-15.166666666666666,-12.142857142857142,-9.023809523809524,-3.5714285714285716,1.0952380952380953,7.9523809523809526,11.380952380952381,11.285714285714286,4.9523809523809526,-2.619047619047619,-7.833333333333333,-11.023809523809524,479.5698924731183,503.94557823129253,666.6666666666666,892.7619047619048,1208.9708141321044,1572.8253968253969,1757.542242703533,1726.6973886328724,1423.3015873015872,967.6190476190476,666.1587301587301,551.7665130568356
BIEN_17,35630.245463709674,38509.71428571428,42375.01927923387,46506.239973958334,49978.21950604839,51701.75963541667,50870.08996975807,47871.17426915323,43891.2,39777.44518649193,36345.599869791666,34671.48424899193,173,129.42857142857142,150.1904761904762,143.8095238095238,146.85714285714286,163.0952380952381,169.42857142857142,119.0952380952381,139.95238095238096,96.95238095238095,141.52380952380952,161.8095238095238,274.9198164815361,333.95374126823583,391.6485412644534,413.08444453648156,405.05806517710886,385.4019049023825,379.37450085477343,389.78556038523965,371.91111068725587,339.50967725996964,270.4761909727066,233.24608365951045,362.4761904761905,500.3809523809524,340.57142857142856,25.904761904761905,0,0,0,0,0,0,24.571428571428573,107.61904761904762,16.023809523809526,17.023809523809526,21.428571428571427,25.857142857142858,27.38095238095238,29.261904761904763,30,29.69047619047619,28.142857142857142,24.476190476190474,20.38095238095238,16.238095238095237,-15.166666666666666,-12.142857142857142,-9.023809523809524,-3.5714285714285716,1.0952380952380953,7.9523809523809526,11.380952380952381,11.285714285714286,4.9523809523809526,-2.619047619047619,-7.833333333333333,-11.023809523809524,479.5698924731183,503.94557823129253,666.6666666666666,892.7619047619048,1208.9708141321044,1572.8253968253969,1757.542242703533,1726.6973886328724,1423.3015873015872,967.6190476190476,666.1587301587301,551.7665130568356
BIEN_18,35630.245463709674,38509.71428571428,42375.01927923387,46506.239973958334,49978.21950604839,51701.75963541667,50870.08996975807,47871.17426915323,43891.2,39777.44518649193,36345.599869791666,34671.48424899193,173,129.42857142857142,150.1904761904762,143.8095238095238,146.85714285714286,163.0952380952381,169.42857142857142,119.0952380952381,139.95238095238096,96.95238095238095,141.52380952380952,161.8095238095238,274.9198164815361,333.95374126823583,391.6485412644534,413.08444453648156,405.05806517710886,385.4019049023825,379.37450085477343,389.78556038523965,371.91111068725587,339.50967725996964,270.4761909727066,233.24608365951045,362.4761904761905,500.3809523809524,340.57142857142856,25.904761904761905,0,0,0,0,0,0,24.571428571428573,107.61904761904762,16.023809523809526,17.023809523809526,21.428571428571427,25.857142857142858,27.38095238095238,29.261904761904763,30,29.69047619047619,28.142857142857142,24.476190476190474,20.38095238095238,16.238095238095237,-15.166666666666666,-12.142857142857142,-9.023809523809524,-3.5714285714285716,1.0952380952380953,7.9523809523809526,11.380952380952381,11.285714285714286,4.9523809523809526,-2.619047619047619,-7.833333333333333,-11.023809523809524,479.5698924731183,503.94557823129253,666.6666666666666,892.7619047619048,1208.9708141321044,1572.8253968253969,1757.542242703533,1726.6973886328724,1423.3015873015872,967.6190476190476,666.1587301587301,551.7665130568356
